positive	AMBIENCE#GENERAL	seating	18:25	short and sweet – seating is great:it's romantic,cozy and private.
negative	SERVICE#GENERAL	waitress	4:12	The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no...
negative	RESTAURANT#PRICES	resturant	49:58	Prices too high for this cramped and unappealing resturant.
positive	FOOD#STYLE_OPTIONS	food	17:21	delicious simple food in nice outdoor atmosphere.
positive	RESTAURANT#MISCELLANEOUS	spot	6:10	Great spot, whether looking for a couple of drinks or quiet dinner.
positive	LOCATION#GENERAL	Rice Avenue	212:223	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
positive	FOOD#QUALITY	food	27:31	However, if you want great food at a great price and don't mind the decor, you can't beat this place.
negative	RESTAURANT#GENERAL	place	5:10	This place doesn't make any sense
positive	FOOD#QUALITY	soupy dumplings	52:67	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.
positive	FOOD#QUALITY	food	4:8	The food was authentic.
positive	SERVICE#GENERAL	Raymond	46:53	The drinks are great, especially when made by Raymond.
positive	RESTAURANT#GENERAL	Mizu	90:94	Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!
positive	FOOD#QUALITY	Food	0:4	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.
positive	AMBIENCE#GENERAL	terrace	27:34	In summer-eat outside on a terrace (another great feature of Suan)!!!
positive	RESTAURANT#GENERAL	place	17:22	I recommend this place to everyone.
positive	FOOD#QUALITY	kitchen food	12:24	While their kitchen food is delicious, their Sushi is out of this world.
negative	FOOD#QUALITY	food	4:8	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
positive	FOOD#QUALITY	Sophia pizza	23:35	I highly recommend the Sophia pizza.
negative	RESTAURANT#GENERAL	place	51:56	Judging from previous posts this used to be a good place, but not any longer.
positive	RESTAURANT#MISCELLANEOUS	spot	40:44	I found it on a cold night, the perfect spot to warm up.
negative	FOOD#PRICES	dishes	37:43	I ate here a week ago and found most dishes average at best and too expensive.
positive	DRINKS#STYLE_OPTIONS	sake list	6:15	Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!
negative	SERVICE#GENERAL	Wait staff	0:10	Wait staff is blantently unappreciative of your business but its the best pie on the UWS!
positive	FOOD#STYLE_OPTIONS	selection	12:21	Interesting selection, good wines, service fine, fun decor.
positive	FOOD#QUALITY	farro salad	4:15	The farro salad and the mashed yukon potatoes were also extremely tasty.
negative	SERVICE#GENERAL	waitress	30:38	We did tip, I guess the model/waitress just wanted more and complained to the manager.
negative	FOOD#QUALITY	sashimi	39:46	those rolls were big, but not good and sashimi wasn't fresh.
positive	SERVICE#GENERAL	server	4:10	The server was really cool and served us our food and drinks with a smile.
negative	SERVICE#GENERAL	wait	89:93	There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.
positive	FOOD#QUALITY	Salads	0:6	Salads were fantastic.
positive	RESTAURANT#GENERAL	Bloom's	11:18	Don't miss Bloom's on your next trip to Manhatten.
positive	FOOD#QUALITY	food	4:8	The food here does a great service to the name (Cantonese that is...).
negative	AMBIENCE#GENERAL	atmosphere	106:116	The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.
positive	FOOD#QUALITY	food	6:10	Great food, amazing service, this place is a class act.
positive	FOOD#QUALITY	onions	17:23	Delicate spices, onions, eggs and a kick-ass roti.
positive	FOOD#QUALITY	specials	51:59	Be sure to try the seasonal, and always delicious, specials.
positive	RESTAURANT#GENERAL	place	11:16	Check this place out!
negative	SERVICE#GENERAL	staff	42:47	Shame on this place for the horrible rude staff and non-existent customer service.
positive	AMBIENCE#GENERAL	DJ	4:6	The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.
positive	AMBIENCE#GENERAL	back room	21:30	Check out the secret back room.
positive	RESTAURANT#GENERAL	place	13:18	I loved this place!!
positive	RESTAURANT#GENERAL	Mizu	134:138	I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.
positive	FOOD#QUALITY	Chinese style Indian food	37:62	Not a very fancy place but very good Chinese style Indian food.
positive	SERVICE#GENERAL	Service	0:7	Service, however, was excellent...and I liked the setting/atmosphere a lot. 
positive	AMBIENCE#GENERAL	feel	68:72	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
positive	FOOD#QUALITY	pepperoni	8:17	Get the pepperoni - YUM - and a family style salad.
positive	FOOD#QUALITY	Food	0:4	Food-awesome.
positive	RESTAURANT#GENERAL	place	42:47	I highly recommend to anyone to give this place a try.
positive	FOOD#QUALITY	food	4:8	The food is amazing, rich pastas and fresh doughy pizza.
positive	RESTAURANT#MISCELLANEOUS	place	21:26	Have recommended the place to friends, always gets good response.
positive	SERVICE#GENERAL	service	30:37	The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.
negative	FOOD#STYLE_OPTIONS	bagel	43:48	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
positive	FOOD#QUALITY	food	10:14	Excellent food for great prices
neutral	AMBIENCE#GENERAL	decor	21:26	Don't waste money on decor.
positive	AMBIENCE#GENERAL	rooms	45:50	Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
positive	SERVICE#GENERAL	staff	4:9	The staff offers impeccable service.
positive	AMBIENCE#GENERAL	characters	4:14	The characters really make for an enjoyable experience.
positive	FOOD#QUALITY	potato balls	4:16	The potato balls were not dry at all... in fact it was buttery.
positive	AMBIENCE#GENERAL	dining room	4:15	The dining room is quietly elegant with no music to shout over -- how refreshing!
negative	DRINKS#PRICES	drinks	17:23	However, our $14 drinks were were horrible!
negative	RESTAURANT#MISCELLANEOUS	place	5:10	This place survives on reputation alone.
positive	RESTAURANT#GENERAL	Pacifico	23:31	A coworker and I tried Pacifico after work a few Fridays and loved it.
positive	FOOD#QUALITY	cold appetizer dishes	4:25	The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.
positive	AMBIENCE#GENERAL	boths	4:9	The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.
neutral	FOOD#QUALITY	side dishes	4:15	The side dishes were passable, and I did get a refill upon request.
positive	AMBIENCE#GENERAL	restaurant	34:44	Not the typical NYC gimmick theme restaurant.
negative	FOOD#QUALITY	rolls	6:11	those rolls were big, but not good and sashimi wasn't fresh.
negative	SERVICE#GENERAL	waiter	106:112	i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.
positive	FOOD#QUALITY	food	12:16	Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.
negative	DRINKS#PRICES	Drinks	0:6	Drinks way over priced.
positive	AMBIENCE#GENERAL	unmarked wooden doors	85:106	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
positive	SERVICE#GENERAL	Vittorio	25:33	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.
negative	FOOD#QUALITY	food	14:18	Maggot in the food!
negative	RESTAURANT#PRICES	restaurant	44:54	So what you really end up paying for is the restaurant not the food.
positive	FOOD#QUALITY	Grilled Salmon dish	106:125	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.
positive	FOOD#STYLE_OPTIONS	rolls	36:41	The sashimi is always fresh and the rolls are innovative and delicious.
positive	AMBIENCE#GENERAL	place	5:10	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.
positive	SERVICE#GENERAL	service	29:36	The view is breathtaking the service is top notch... the ambiance is wonderfull.
negative	FOOD#QUALITY	meal	101:105	If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!
positive	FOOD#QUALITY	ingredients	6:17	Fresh ingredients and everything is made to order.
positive	FOOD#PRICES	pizzas	11:17	All of the pizzas are terrific and the price is even better!
positive	FOOD#QUALITY	sushi	75:80	Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .
negative	FOOD#PRICES	japanese food	11:24	overpriced japanese food with mediocre service
positive	FOOD#QUALITY	four course prix fix menu	54:79	I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
neutral	DRINKS#QUALITY	wine	7:11	Decent wine at reasonable prices.
positive	FOOD#QUALITY	food	4:8	The food is great and reasonably priced.
positive	FOOD#QUALITY	Korean food	61:72	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.
positive	RESTAURANT#GENERAL	Cafe Noir	52:61	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.
positive	FOOD#QUALITY	kababs	54:60	and yes Dal Bukhara is so dam good and so are all the kababs.
positive	FOOD#QUALITY	food	21:25	Service was good and food is wonderful.
negative	FOOD#PRICES	Food	0:4	Food was just average...if they lowered the prices just a bit, it would be a bigger draw.
positive	FOOD#STYLE_OPTIONS	portion	52:59	My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.
positive	RESTAURANT#MISCELLANEOUS	1st Ave spot	19:31	Worth visiting the 1st Ave spot because it is the original store.
positive	SERVICE#GENERAL	service	8:15	Helpful service and average price per dish $10.
neutral	FOOD#QUALITY	Bagels	0:6	Bagels are ok, but be sure not to make any special requests!
positive	FOOD#QUALITY	regular menu-fare	49:66	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
positive	FOOD#QUALITY	hot dog	16:23	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
negative	FOOD#QUALITY	food	42:46	I'm still mad that i had to pay for lousy food.
negative	FOOD#QUALITY	food	25:29	Sauce was watery and the food didn't have much flavor.
positive	RESTAURANT#GENERAL	restaurant	79:89	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!
positive	SERVICE#GENERAL	service	29:36	The place is so cool and the service is prompt and curtious.
positive	FOOD#QUALITY	fish dishes	188:199	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 
negative	SERVICE#GENERAL	staff	75:80	We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.
positive	DRINKS#STYLE_OPTIONS	sake menu	4:13	The sake menu should not be overlooked!
negative	FOOD#QUALITY	food	31:35	Also, specify if you like your food spicy- its rather bland if you don't.
neutral	FOOD#STYLE_OPTIONS	pastrami sandwich on a roll	13:40	I had a huge pastrami sandwich on a roll.
positive	RESTAURANT#GENERAL	Suan	17:21	I recently tried Suan and I thought that it was great.
positive	FOOD#QUALITY	Sushi	9:14	Favorite Sushi in NYC
positive	FOOD#QUALITY	food	30:34	The waiter was attentive, the food was delicious and the views of the city were great.
positive	AMBIENCE#GENERAL	bar scene	34:43	The place itself is beautiful the bar scene seems to be happening.
negative	AMBIENCE#GENERAL	place	19:24	First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.
positive	RESTAURANT#GENERAL	place	39:44	Please take my advice, go and try this place.
positive	FOOD#QUALITY	Spreads	0:7	Spreads and toppings are great - though a bit pricey.
negative	FOOD#QUALITY	kimchee	187:194	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
positive	AMBIENCE#GENERAL	scene	26:31	It is quite a spectacular scene i'll give them that.
positive	RESTAURANT#GENERAL	Fish	35:39	Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!
positive	LOCATION#GENERAL	location	90:98	Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.
negative	RESTAURANT#GENERAL	place	5:10	Cute place, nice wait staff but would never go there again.
negative	FOOD#PRICES	food	4:8	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
negative	AMBIENCE#GENERAL	decor	39:44	The only thing that strikes you is the decor?(not very pleasant).
negative	FOOD#QUALITY	Go Go Hamburgers	15:31	Do not get the Go Go Hamburgers, no matter what the reviews say.
positive	RESTAURANT#GENERAL	Corona	103:109	If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.
positive	RESTAURANT#GENERAL	mare	19:23	We all agreed that mare is one of the best seafood restaurants in New York.
positive	RESTAURANT#GENERAL	restaurant	61:71	Our family never expected such incredible entertainment in a restaurant.
positive	FOOD#QUALITY	sushi	29:34	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
positive	FOOD#QUALITY	Indian	20:26	They have authentic Indian at amazin prices.
positive	AMBIENCE#GENERAL	place	22:27	However, I think this place is a good hang out spot.
negative	FOOD#QUALITY	dish	42:46	My wife had barely touched that mess of a dish.
positive	SERVICE#GENERAL	waiters	32:39	The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.
positive	DRINKS#STYLE_OPTIONS	wine list	4:13	The wine list is extensive and impressive.
positive	FOOD#QUALITY	dish	5:9	This dish is my favorite and I always get it when I go there and never get tired of it.
negative	SERVICE#GENERAL	waiters	6:13	Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.
positive	FOOD#STYLE_OPTIONS	hot dog	9:16	Here the hot dog is elevated to the level of a real entree with numerous variations available.
negative	RESTAURANT#GENERAL	palce	12:17	How is this palce still open?
positive	FOOD#QUALITY	Food	0:4	Food is great and inexpensive.
positive	RESTAURANT#PRICES	Suan	126:130	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.
positive	FOOD#QUALITY	japanese comfort food	48:69	it's the only place you can get yummy authentic japanese comfort food.
negative	FOOD#PRICES	sandwiches	10:20	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.
positive	SERVICE#GENERAL	servers	12:19	Most of the servers are very attentive, friendly and quite attractive.
negative	FOOD#STYLE_OPTIONS	dishes	49:55	This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.
positive	FOOD#QUALITY	pizza	6:11	Great pizza for lunch place.
positive	FOOD#QUALITY	food	82:86	Though it's been crowded most times I've gone here, Bark always delivers on their food.
positive	SERVICE#GENERAL	service	80:87	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
negative	FOOD#QUALITY	bread	4:9	The bread was stale, the salad was overpriced and empty.
positive	FOOD#STYLE_OPTIONS	food	4:8	The food is flavorful, plentiful and reasonably priced.
negative	FOOD#STYLE_OPTIONS	menu	27:31	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.
neutral	FOOD#STYLE_OPTIONS	menu	4:8	The menu is fairly simple without much descriptions. 
positive	FOOD#STYLE_OPTIONS	portions	91:99	The service is excellent, the decor is great, and the food is delicious and comes in large portions.
negative	FOOD#PRICES	lunch buffet	4:16	The lunch buffet is expensive but is deff worth it.
positive	FOOD#QUALITY	dishes	62:68	The food was average or above including some surprising tasty dishes.
positive	FOOD#QUALITY	food	48:52	Go to Volare for 1st class service and terrific food.
positive	AMBIENCE#GENERAL	Dining Garden	105:118	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!
positive	FOOD#STYLE_OPTIONS	Steak Tartare	4:17	The Steak Tartare is a great bet, they fix it for you at the table.
positive	FOOD#QUALITY	BBQ Salmon	30:40	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.
neutral	FOOD#QUALITY	food	66:70	The menu looked great, and the waiter was very nice, but when the food came, it was average.
positive	FOOD#QUALITY	risotto	17:24	The wife had the risotto which was amazing.
positive	FOOD#QUALITY	baked clams octopus	4:23	The baked clams octopus we shared as appetizers were the best we've ever had!! 
positive	FOOD#QUALITY	lamb sausages	62:75	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).
positive	RESTAURANT#GENERAL	Saul	0:4	Saul is the best restaurant on Smith Street and in Brooklyn.
positive	AMBIENCE#GENERAL	atmosphere	123:133	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
positive	SERVICE#GENERAL	Delivery	43:51	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.
positive	RESTAURANT#GENERAL	Big Wong	0:8	Big Wong is a great place to eat and fill your stomach.
positive	FOOD#QUALITY	Grilled Chicken special with Edamame Puree	46:88	The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.
positive	FOOD#QUALITY	dishes	42:48	I am not a vegetarian but, almost all the dishes were great.
positive	FOOD#QUALITY	rolls	16:21	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.
negative	FOOD#QUALITY	Chilli Chicken	145:159	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.
positive	DRINKS#STYLE_OPTIONS	wine	53:57	The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.
positive	RESTAURANT#GENERAL	restaurant	19:29	Overall, excellent restaurant!
negative	AMBIENCE#GENERAL	ambiance	5:13	Zero ambiance to boot.
positive	FOOD#PRICES	Cheese plate	0:12	Cheese plate is a varied delight and great bargain at $10.
negative	RESTAURANT#GENERAL	The Four Seasons	59:75	The food was excellent as well as service, however, I left The Four Seasons very dissappointed.
negative	FOOD#QUALITY	sushi	19:24	The first time the sushi was outstanding, the second time it was a little bland.
positive	FOOD#QUALITY	sea bass	8:16	Try the sea bass.
negative	SERVICE#GENERAL	service	46:53	For the people who want great food plus great service, Roxy is a place to AVOID!
positive	DRINKS#QUALITY	wine	67:71	We have been to this place many times, and always have great food, wine, and service.
positive	FOOD#QUALITY	drumsticks over rice	5:25	Best drumsticks over rice and sour spicy soup in town!
positive	FOOD#QUALITY	Food	0:4	Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.
positive	FOOD#QUALITY	salads	66:72	Although we were looking for regular lettuce and some walnuts the salads we got were great.
positive	FOOD#QUALITY	Taiwanese food	5:19	Best Taiwanese food in NY!
positive	SERVICE#GENERAL	service	84:91	I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.
positive	FOOD#QUALITY	Sushi	6:11	Best. Sushi. Ever.
positive	SERVICE#GENERAL	service	13:20	An excellent service
positive	FOOD#QUALITY	mushroom pizza	18:32	My friend got the mushroom pizza which tasted better.
positive	AMBIENCE#GENERAL	Leon	0:4	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
positive	FOOD#QUALITY	margherita pizza	7:23	i love margherita pizza – i looove east village pizza
negative	AMBIENCE#GENERAL	atmosphere	4:14	The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.
positive	AMBIENCE#GENERAL	belly dancers	19:32	Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.
negative	SERVICE#GENERAL	service	48:55	Both times I was extremely dissappointed by the service, which was boarderline rude.
positive	FOOD#QUALITY	Sushi	0:5	Sushi experience was unbelievable with my fiance.
positive	FOOD#QUALITY	fish and chips	55:69	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
positive	SERVICE#GENERAL	service	78:85	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
negative	FOOD#QUALITY	Dessert	0:7	Dessert: pure disaster.
positive	FOOD#QUALITY	Mussles	0:7	Mussles and calamari were superb Saturday evening.
positive	SERVICE#GENERAL	service	0:7	service is friendly, and never had a problem walking in and getting a table.
positive	FOOD#QUALITY	Red Dragon Roll	32:47	Just go to Yamato and order the Red Dragon Roll.
positive	SERVICE#GENERAL	Seating	0:7	Seating is always prompt, though the restaurant does fill up in the evening.
neutral	AMBIENCE#GENERAL	decor	4:9	The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.
positive	FOOD#STYLE_OPTIONS	Personal pans	0:13	Personal pans are the perfect size for those hungry nights.
positive	FOOD#QUALITY	caviar	72:78	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.
negative	SERVICE#GENERAL	Service	0:7	Service was very prompt but slightly rushed.
negative	SERVICE#GENERAL	customer service	92:108	This place would be so much better served by being run by a group that actually understands customer service.
positive	FOOD#QUALITY	sepia	58:63	The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.
positive	FOOD#QUALITY	meal	50:54	With the theater 2 blocks away we had a delicious meal in a beautiful room.
positive	FOOD#STYLE_OPTIONS	half/half pizza	7:22	We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!
positive	AMBIENCE#GENERAL	mileau	47:53	Everything was wonderful; food, drinks, staff, mileau.
positive	AMBIENCE#GENERAL	environment	26:37	The food is great and the environment is even better.
positive	FOOD#QUALITY	sashimi amuse bouche	33:53	We started off with a delightful sashimi amuse bouche.
positive	FOOD#QUALITY	sushi	4:9	The sushi is amazing!!! 
negative	SERVICE#GENERAL	service	5:12	Poor service and management
positive	FOOD#QUALITY	modern Japanese food	63:83	Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.
positive	RESTAURANT#GENERAL	trattoria	25:34	This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
negative	FOOD#QUALITY	chicken in the salads	18:39	A weakness is the chicken in the salads.
positive	AMBIENCE#GENERAL	decor	44:49	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.
positive	FOOD#QUALITY	food	64:68	A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.
positive	FOOD#QUALITY	chef's specials	10:25	Try their chef's specials-- they are to die for.
positive	SERVICE#GENERAL	Delivery	0:8	Delivery is fast too.
positive	FOOD#QUALITY	wasabe potatoes	13:28	The tuna and wasabe potatoes are excellent.
positive	FOOD#QUALITY	veal	4:8	The veal was incredible last night.
positive	FOOD#STYLE_OPTIONS	food	80:84	This little place definitely exceeded my expectations and you sure get a lot of food for your money.
positive	FOOD#QUALITY	food	32:36	The staff was accomodating, the food was absolutely delicious and the place is lovely.
negative	SERVICE#GENERAL	waitress	40:48	We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.
positive	SERVICE#GENERAL	service	35:42	When we sat, we got great and fast service.
negative	FOOD#PRICES	dinner	34:40	I would not expect this for a $55 dinner.
positive	FOOD#QUALITY	food	35:39	But nonetheless--great spot, great food.
neutral	FOOD#STYLE_OPTIONS	lobster knuckles	4:20	The lobster knuckles (special of the day) were ok, but pretty tasteless.
negative	SERVICE#GENERAL	clerks	147:153	Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.
negative	FOOD#PRICES	pizza	4:9	The pizza is overpriced and soggy.
positive	FOOD#QUALITY	chicken lollipop	4:20	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.
positive	FOOD#PRICES	food	4:8	The food is great and reasonably priced.
positive	RESTAURANT#GENERAL	pizza place	15:26	This is a nice pizza place with good selection of thin crust pizza including the Basil slice.
positive	RESTAURANT#GENERAL	place	23:28	Make sure you try this place as often as you can.
positive	FOOD#QUALITY	bun	137:140	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.
neutral	FOOD#QUALITY	food	47:51	However, go for the ambience, and consider the food just a companion for a trip across the world!
positive	FOOD#QUALITY	pizzas	11:17	All of the pizzas are terrific and the price is even better!
negative	AMBIENCE#GENERAL	resturant	49:58	Prices too high for this cramped and unappealing resturant.
positive	SERVICE#GENERAL	Service	0:7	Service is fast and friendly.
positive	FOOD#QUALITY	ingredients	20:31	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.
positive	SERVICE#GENERAL	service	77:84	This is my first time writing a review for a restaurant because the food and service was excellent.
negative	RESTAURANT#GENERAL	restaurant	47:57	The service was the only thing good about this restaurant.
positive	AMBIENCE#GENERAL	place	12:17	It's a nice place to relax and have conversation.
positive	FOOD#QUALITY	crab dumplings	113:127	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
positive	RESTAURANT#GENERAL	restaurant	23:33	I highly recommend the restaurant based on our experience last night.
positive	FOOD#QUALITY	sardines with biscuits	77:99	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).
neutral	SERVICE#GENERAL	Service	0:7	Service is average.
positive	FOOD#QUALITY	food	46:50	The waitress was very patient with us and the food is phenomenal!
negative	FOOD#QUALITY	sushi	35:40	It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.
positive	AMBIENCE#GENERAL	atmosphere	50:60	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.
negative	SERVICE#GENERAL	service	37:44	The price is reasonable although the service is poor.
negative	RESTAURANT#GENERAL	place	11:16	Avoid this place!
negative	FOOD#QUALITY	cheese	37:43	The pizza was delivered cold and the cheese wasn't even fully melted!
negative	SERVICE#GENERAL	service	65:72	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.
positive	FOOD#QUALITY	chicken	15:22	stick with the chicken, beef, and lamb dishes.
negative	FOOD#PRICES	eggplant	110:118	The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!
positive	AMBIENCE#GENERAL	furnishings	46:57	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)
positive	FOOD#QUALITY	food	4:8	The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.
negative	SERVICE#GENERAL	maitre-D	44:52	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.
positive	RESTAURANT#GENERAL	place	13:18	What a great place!
negative	FOOD#QUALITY	portobello and asparagus mole	39:68	Also, I personally wasn't a fan of the portobello and asparagus mole.
neutral	FOOD#QUALITY	food	4:8	the food is decent.
positive	FOOD#QUALITY	hot dogs	4:12	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.
positive	FOOD#QUALITY	lobster sandwich	4:20	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
positive	SERVICE#GENERAL	manager	19:26	I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).
negative	FOOD#QUALITY	food	39:43	I have never been so disgusted by both food an service.
positive	DRINKS#PRICES	bev	51:54	Prices are fair across the board for both food and bev.
positive	FOOD#QUALITY	food	39:43	The place is small and cramped but the food is fantastic.
negative	FOOD#QUALITY	lobster ravioli	23:38	Moules were excellent, lobster ravioli was VERY salty!
positive	AMBIENCE#GENERAL	room	70:74	With the theater 2 blocks away we had a delicious meal in a beautiful room.
positive	RESTAURANT#GENERAL	place	5:10	This place blew me away...by far my new favorite restaurant on the uppereast side.
negative	RESTAURANT#GENERAL	restaurant	5:15	This restaurant was way overhyped.
